Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
5456319479711518111,10.0.2.16,216.239.32.36,443,tcp,tls,322140,25649,70,7886,69,33535,139,normal,-
7179041029055308123,10.0.2.16,77.75.79.115,443,tcp,tls,111754,13436,34,4186,34,17622,68,normal,-
2247320786440147287,10.0.2.16,146.75.116.157,443,tcp,tls,323103,19543,83,9068,77,28611,160,normal,-
8223505807447780916,10.0.2.16,102.164.177.34,443,tcp,tls,1636,11898,34,4530,34,16428,68,normal,-
5482376743305522600,10.0.2.16,77.75.78.36,443,tcp,tls,110649,32550,104,24078,103,56628,207,normal,-
-8331600443245147135,10.0.2.16,104.19.155.83,443,tcp,tls,296901,12189,45,5142,45,17331,90,normal,-
6206344279693159650,10.0.2.16,142.251.36.73,443,tcp,tls,202708,11874,32,3644,34,15518,66,normal,-
7557741227046236681,10.0.2.16,104.244.42.131,443,tcp,tls,197472,14250,56,10478,58,24728,114,normal,-
1254298290560216336,10.0.2.16,40.126.32.74,443,tcp,tls,145988,38210,56,7156,46,45366,102,normal,-
-3477743176206780690,10.0.2.16,52.30.37.203,443,tcp,tls,125136,14158,44,10262,42,24420,86,normal,-
-4655490383706054633,10.0.2.16,142.251.36.131,443,tcp,tls,736115,54980,149,17404,147,72384,296,normal,-
-1450420158679180018,10.0.2.16,95.100.146.34,443,tcp,tls,204118,23046,68,6894,68,29940,136,normal,-
4031030586863139613,10.0.2.16,2.16.2.90,443,tcp,tls,40566,10372,32,3382,30,13754,62,normal,-
-4648814097750813830,10.0.2.16,77.75.77.222,443,tcp,tls,122368,537512,514,50060,374,587572,888,normal,-
6162888771538929590,10.0.2.16,20.50.201.195,443,tcp,tls,200177,29515,111,75424,114,104939,225,normal,-
-9057336850093194885,10.0.2.16,195.12.177.81,443,tcp,tls,1028,12400,36,4598,36,16998,72,normal,-
2695925519666393402,10.0.2.16,77.75.78.209,443,tcp,tls,70842,146366,136,7358,86,153724,222,normal,-
5494691808593500933,10.0.2.16,44.236.72.93,443,tcp,tls,155832,11918,38,4594,40,16512,78,normal,-
-9048322875339797574,10.0.2.16,54.194.182.124,443,tcp,tls,122194,13664,38,4610,38,18274,76,normal,-
-4365081935152363110,10.0.2.16,104.17.68.176,443,tcp,tls,200800,53374,66,5044,50,58418,116,normal,-
1354284456030242102,10.0.2.16,142.251.36.142,443,tcp,tls,376060,94469,154,14459,132,108928,286,normal,-
-6913893218206820273,10.0.2.16,151.101.192.176,443,tcp,tls,203524,95734,137,11574,118,107308,255,normal,-
8304395126142424375,10.0.2.16,192.117.112.82,443,tcp,tls,1358,11832,32,4480,34,16312,66,normal,-
-7714115563395301538,10.0.2.16,152.199.19.160,443,tcp,tls,129772,58276,74,5178,52,63454,126,normal,-
-7309355565317774009,10.0.2.16,54.186.100.168,443,tcp,tls,201434,35642,150,44882,152,80524,302,normal,-
8344928340287969537,10.0.2.16,142.251.36.86,443,udp,-,7863,605456,470,21787,149,627243,619,normal,-
4091493807387569509,10.0.2.16,142.251.36.100,443,udp,-,171400,2297535,2276,297078,1013,2594613,3289,normal,-
3313943510884292769,10.0.2.16,142.251.36.78,443,udp,-,38721,523107,567,295612,451,818719,1018,normal,-
-6287414071179355420,142.251.36.67,10.0.2.15,48804,tcp,-,815154,0,0,11012,64,11012,64,normal,-
-1767678313533240209,10.0.2.16,157.240.252.13,443,udp,-,244,11114,16,3652,10,14766,26,normal,-
570422410177690601,10.0.2.16,151.99.223.17,443,udp,-,540,10478,16,3652,10,14130,26,normal,-
788892041017295368,10.0.2.16,142.251.36.66,443,udp,-,69276,67536,169,38963,111,106499,280,normal,-
3878568061862574149,10.0.2.16,142.251.36.130,443,udp,-,120260,79148,166,40465,122,119613,288,normal,-
-5119736122463212995,10.0.2.16,142.251.36.99,443,udp,-,44040,731763,611,44978,276,776741,887,normal,-
4968680290831129389,10.0.2.16,104.17.50.95,443,udp,-,117796,467310,746,364540,526,831850,1272,normal,-
5386444824098195801,10.0.2.16,157.240.30.35,443,udp,-,157229,927900,1136,428994,696,1356894,1832,normal,-
70626607087146926,10.0.2.16,216.239.32.36,443,udp,-,136671,95026,251,64423,216,159449,467,normal,-
6266561879085253703,10.0.2.16,142.251.36.138,443,udp,-,4060,101208,116,15694,72,116902,188,normal,-
6111952915042534017,10.0.2.16,157.240.30.27,443,udp,-,29524,3281817,2880,110648,740,3392465,3620,normal,-
-8043385858954582044,10.0.2.16,104.17.49.95,443,udp,-,1265,63587,92,22410,79,85997,171,normal,-
-2995153967695568993,10.0.2.16,142.251.36.131,443,udp,-,214393,63844,234,50034,172,113878,406,normal,-
4579094343701784067,10.0.2.16,104.16.132.229,443,udp,-,478,15040,22,4282,12,19322,34,normal,-
-1046577645875348566,10.0.2.16,172.64.155.188,80,tcp,http,299647,10466,58,6900,63,17366,121,normal,-
1417561233542233,54.184.102.146,10.0.2.15,43916,tcp,-,812998,0,0,9380,64,9380,64,normal,-
-1043070916131923621,10.0.2.16,142.251.36.67,443,udp,-,30459,532704,467,50783,239,583487,706,normal,-
-8642298933783688196,10.0.2.16,31.30.189.145,443,udp,-,25532,2141129,1844,78129,419,2219258,2263,normal,-
-8461708937972194538,142.251.36.67,10.0.2.15,36916,tcp,-,814102,0,0,3840,64,3840,64,normal,-
-8479735108215113925,10.0.2.16,91.189.94.4,123,udp,ntp,392,180,2,180,2,360,4,normal,-
-6907425168923844199,35.158.48.183,10.0.2.15,57376,tcp,-,630030,0,0,5960,50,5960,50,normal,-
-7001903031074314455,10.0.2.16,142.250.102.154,443,udp,-,562,15440,22,4984,18,20424,40,normal,-
6114003993763059047,142.251.36.67,10.0.2.15,51780,tcp,-,814090,0,0,3840,64,3840,64,normal,-
3014620872040727742,10.0.2.16,142.251.36.142,443,udp,-,31058,151445,216,56359,185,207804,401,normal,-
-6671264027234661495,10.0.2.16,104.19.155.83,443,udp,-,154661,51286,103,23082,69,74368,172,normal,-
5275141728818806023,10.0.2.16,142.251.37.99,443,udp,-,39907,22230,31,8267,27,30497,58,normal,-
2494862323694970567,151.101.193.181,10.0.2.15,54766,tcp,-,259822,0,0,3946,30,3946,30,normal,-
2316626041205976963,10.0.2.16,104.17.33.82,443,udp,-,4178,28844,44,8320,34,37164,78,normal,-
-8485584519428082040,142.251.36.67,10.0.2.15,51764,tcp,-,814850,0,0,3840,64,3840,64,normal,-
-2361965566622748657,10.0.2.16,142.251.36.97,443,udp,-,23445,40954,50,12074,38,53028,88,normal,-
-7207676858604357441,10.0.2.16,74.125.128.127,19302,udp,-,110,148,2,124,2,272,4,normal,-
-2102410843817332128,151.101.193.7,10.0.2.15,59618,tcp,-,287610,0,0,2500,30,2500,30,normal,-
-1557697494118254828,10.0.2.16,113.171.201.83,443,udp,-,1260,15936,24,4152,16,20088,40,normal,-
-6047226682373397772,142.251.36.98,10.0.2.15,43000,tcp,-,814852,0,0,10508,64,10508,64,normal,-
-2549690849529059619,10.0.2.16,192.124.249.22,80,tcp,http,393337,17970,72,6498,72,24468,144,normal,-
-178283181124860203,34.120.208.123,10.0.2.15,45812,tcp,-,260246,0,0,5098,30,5098,30,normal,-
-421400446131172002,10.0.2.16,65.9.9.138,80,tcp,http,124690,3324,22,2202,24,5526,46,normal,-
269988911764994708,10.0.2.16,142.251.37.97,443,udp,-,11254,135286,134,10732,62,146018,196,normal,-
7391278220577904960,10.0.2.16,142.251.36.106,443,udp,-,1096,54741,63,12543,48,67284,111,normal,-
-8562901850251285060,10.0.2.16,102.164.177.34,443,udp,-,794,15930,24,4068,14,19998,38,normal,-
-7338498694699328751,10.0.2.16,31.30.189.76,443,udp,-,7946,5368826,3882,56480,544,5425306,4426,normal,-
-5673042442431580905,192.229.221.95,10.0.2.15,53382,tcp,-,760714,0,0,3600,60,3600,60,normal,-
9044514490975812365,10.0.2.16,142.251.36.81,443,udp,-,772,16014,20,4486,20,20500,40,normal,-
1921787391433855277,34.160.144.191,10.0.2.15,58012,tcp,-,372454,0,0,6674,38,6674,38,normal,-
-6272126671568445446,10.0.2.16,95.100.146.72,80,tcp,http,413628,30362,94,16960,94,47322,188,normal,-
9207766386572238881,192.229.221.95,10.0.2.15,53364,tcp,-,760704,0,0,3600,60,3600,60,normal,-
2580403350937781351,10.0.2.16,157.240.27.27,443,udp,-,638,11300,18,4054,16,15354,34,normal,-
3103632463381523293,10.0.2.16,204.79.197.203,80,tcp,http,132040,10716,28,3400,30,14116,58,normal,-
-8989143132317467498,151.101.194.49,10.0.2.15,46426,tcp,-,260198,0,0,3946,30,3946,30,normal,-
3140442559168761894,10.0.2.16,142.251.36.141,443,udp,-,1101,20522,37,7740,23,28262,60,normal,-
-7397000434082709245,10.0.2.16,195.12.177.81,443,udp,-,386,10486,16,3650,10,14136,26,normal,-
4986426586112011485,142.251.36.98,10.0.2.15,42998,tcp,-,814852,0,0,10508,64,10508,64,normal,-
-6635474915803671805,10.0.2.16,142.250.102.155,443,udp,-,1368,12431,46,11199,28,23630,74,normal,-
3982379639431794371,142.251.36.132,10.0.2.15,35946,tcp,-,814092,0,0,10508,64,10508,64,normal,-
1824921433370849892,10.0.2.16,104.16.123.96,443,udp,-,384,10480,18,3670,10,14150,28,normal,-
7866680695703645290,10.0.2.16,142.251.36.73,443,udp,-,1254,23785,33,7607,36,31392,69,normal,-
4337933512817644016,34.117.237.239,10.0.2.15,54598,tcp,-,372408,0,0,6226,38,6226,38,normal,-
-3506353657579606258,65.9.95.76,10.0.2.15,48940,tcp,-,839506,0,0,6598,66,6598,66,normal,-
8462635132057492931,10.0.2.16,17.253.73.201,80,tcp,http,97512,5348,20,2110,22,7458,42,normal,-
-7783055176978136709,192.229.221.95,10.0.2.15,53378,tcp,-,760704,0,0,3600,60,3600,60,normal,-
4620995066599849935,65.9.9.138,10.0.2.15,34248,tcp,-,814850,0,0,3840,64,3840,64,normal,-
2375003050361547527,10.0.2.16,142.251.36.110,443,udp,-,648,16512,22,6358,23,22870,45,normal,-
-6034780282914329651,10.0.2.16,34.107.204.85,443,udp,-,107352,54215,158,45701,175,99916,333,normal,-
4267544314332869471,10.0.2.16,157.240.236.8,443,udp,-,1798,24560,34,9842,18,34402,52,normal,-
3695350931633700127,142.251.36.132,10.0.2.15,35958,tcp,-,814836,0,0,10508,64,10508,64,normal,-
5004174102158680892,142.251.37.110,10.0.2.15,59928,tcp,-,814852,0,0,10508,64,10508,64,normal,-
6877638288334820601,151.101.194.49,10.0.2.15,46446,tcp,-,260436,0,0,3946,30,3946,30,normal,-
-2422021613976458152,10.0.2.16,104.18.21.226,80,tcp,http,23822,4632,14,1780,16,6412,30,normal,-
-7047536644031865224,10.0.2.16,216.239.34.36,443,udp,-,116636,30449,98,18847,68,49296,166,normal,-
-6379301177461182996,10.0.2.16,35.186.249.72,443,udp,-,330,15124,16,3974,14,19098,30,normal,-
-5306053897242272424,10.0.2.16,142.251.37.98,443,udp,-,296,5694,16,4358,12,10052,28,normal,-
-8482012531556641601,10.0.2.16,192.117.112.82,443,udp,-,738,16104,26,4240,16,20344,42,normal,-
-7484645995247900234,35.241.9.150,10.0.2.15,53418,tcp,-,373056,0,0,6226,38,6226,38,normal,-
-2138419312998084371,10.0.2.16,31.30.189.206,443,udp,-,4992,2603556,1938,63666,536,2667222,2474,normal,-
985704262512658559,10.0.2.16,142.251.36.134,443,udp,-,927,23443,34,7440,31,30883,65,normal,-
8311112712993671826,10.0.2.16,197.188.21.17,443,udp,-,1290,18648,28,4078,14,22726,42,normal,-
-1651279048934499602,8.8.8.8,10.0.2.16,50414,udp,-,0,0,0,416,2,416,2,normal,-
-4235442608602700990,10.0.2.16,8.253.240.113,443,tcp,-,176772,198569,236,17882,190,216451,426,normal,-
6215275842927043037,10.0.2.16,18.64.103.127,443,tcp,tls,349040,522360,462,26100,308,548460,770,normal,-
5209698745860068507,10.0.2.16,35.241.9.150,443,tcp,tls,171735,19926,51,5967,51,25893,102,normal,-
2011953740928999610,10.0.2.16,64.210.135.115,443,tcp,tls,17712,384906,371,23084,235,407990,606,normal,-
-8208618191886859661,10.0.2.16,143.204.89.26,443,tcp,tls,173444,592099,477,22149,283,614248,760,normal,-
-9121399275632021328,10.0.2.16,104.18.9.135,443,tcp,tls,6258,44661,130,17835,127,62496,257,normal,-
3562942173743268470,10.0.2.16,205.185.208.20,443,tcp,tls,16105,106012,109,7992,69,114004,178,normal,-
5356473180004751110,8.8.8.8,10.0.2.16,54837,udp,-,0,0,0,544,2,544,2,normal,-
-1706494102782465049,10.0.2.16,3.65.50.131,443,tcp,tls,30893,17532,51,5366,44,22898,95,normal,-
4226431430446455168,10.0.2.16,216.18.168.30,443,tcp,tls,10394,10128,20,2438,22,12566,42,normal,-
-8086172536145755695,10.0.2.16,66.254.114.38,443,tcp,tls,60907,13943,43,6142,42,20085,85,normal,-
-1141474615124110380,10.0.2.16,104.18.27.93,443,tcp,tls,937,18079,54,6870,52,24949,106,normal,-
7071124848404534846,10.0.2.16,209.140.129.87,443,tcp,-,6830,20411,32,9720,34,30131,66,normal,-
-8465133431531245132,10.0.2.16,205.185.208.142,443,tcp,tls,172261,183159,189,12927,128,196086,317,normal,-
-1635504165956928911,10.0.2.16,142.251.37.100,443,tcp,tls,344649,43934,112,13435,113,57369,225,normal,-
-8216237220397112614,10.0.2.16,23.195.248.65,443,tcp,tls,260703,3647382,2873,137901,1953,3785283,4826,normal,-
-4764041870921602836,10.0.2.16,185.152.64.17,443,tcp,tls,484763,346707,377,84409,279,431116,656,normal,-
-6258012005045210157,10.0.2.16,18.64.103.30,443,tcp,-,170433,7086,29,3136,25,10222,54,normal,-
-6966390313252758064,10.0.2.16,142.251.37.98,443,tcp,tls,1023,19421,51,6630,47,26051,98,normal,-
1210758547099972289,10.0.2.16,104.18.31.44,443,tcp,tls,4737,387036,330,21834,282,408870,612,normal,-
761917110336650839,10.0.2.16,91.235.134.131,443,tcp,tls,788,12350,30,4352,30,16702,60,normal,-
6643564119655505589,10.0.2.16,142.250.27.155,443,tcp,tls,1679,26260,75,8524,68,34784,143,normal,-
-3639112967747444625,10.0.2.16,91.235.133.182,443,tcp,tls,19892,118761,142,23125,115,141886,257,normal,-
4214081618929205267,10.0.2.16,209.140.136.167,443,tcp,tls,134731,30475,76,26360,76,56835,152,normal,-
3697587066275599776,10.0.2.16,142.251.36.74,443,tcp,tls,278586,494377,410,18982,246,513359,656,normal,-
-2231633119264036944,10.0.2.16,104.18.214.59,443,tcp,tls,1470,170216,157,8318,75,178534,232,normal,-
1756404275041241251,10.0.2.16,91.235.132.129,3478,tcp,-,9990,1880,23,2282,25,4162,48,normal,-
-6488630854603364178,10.0.2.16,18.158.95.160,443,tcp,tls,69598,12786,52,5802,48,18588,100,normal,-
3991372467894461998,10.0.2.16,23.195.249.37,443,tcp,tls,131995,783682,631,39573,482,823255,1113,normal,-
-3103705454911117196,10.0.2.16,185.152.64.17,443,udp,-,76273,30778,22,72748,52,103526,74,normal,-
6529439836275583269,10.0.2.16,34.160.144.191,443,tcp,tls,342560,24572,52,4606,46,29178,98,normal,-
1321539425492800843,10.0.2.16,209.140.135.178,443,tcp,tls,233428,18056,56,12756,56,30812,112,normal,-
-2354986915114244935,10.0.2.16,104.18.43.158,443,tcp,tls,327218,20625,73,16096,70,36721,143,normal,-
-684026872987225554,10.0.2.16,18.64.103.17,443,tcp,tls,2000,20778,39,4616,40,25394,79,normal,-
-1614263600449122262,8.8.8.8,10.0.2.16,59190,udp,-,0,0,0,368,2,368,2,normal,-
9119330218632544285,10.0.2.16,142.251.36.98,443,tcp,tls,172819,39100,98,11893,90,50993,188,normal,-
-4443717245758637705,10.0.2.16,104.18.32.68,80,tcp,http,991375,30883,163,18853,173,49736,336,normal,-
-5834647869973249880,10.0.2.16,34.111.24.118,80,tcp,-,126845,1660,22,1752,25,3412,47,normal,-
7338900847301649973,10.0.2.16,209.140.129.74,443,tcp,tls,233294,19030,58,10988,58,30018,116,normal,-
6355183602831870272,10.0.2.16,108.138.17.128,443,tcp,tls,348760,160981,173,12872,139,173853,312,normal,-
-4004177848366687829,10.0.2.16,185.199.111.154,443,tcp,-,374659,158938,225,20588,205,179526,430,normal,-
8200953829477986294,10.0.2.16,209.140.129.85,443,tcp,tls,364871,34089,90,13056,89,47145,179,normal,-
4951694771455714375,10.0.2.16,95.100.146.17,80,tcp,http,230896,3498,32,2736,34,6234,66,normal,-
6056032257478085219,10.0.2.16,209.140.129.67,443,tcp,tls,240222,23638,70,28152,72,51790,142,normal,-
-8375532483109842781,10.0.2.16,54.171.128.205,443,tcp,tls,172663,39540,64,6685,65,46225,129,normal,-
6918053276017521246,10.0.2.16,151.101.193.137,443,tcp,tls,209643,1215846,976,48598,611,1264444,1587,normal,-
-1240526550910595884,10.0.2.16,205.185.208.85,443,tcp,tls,20936,644458,462,14950,234,659408,696,normal,-
-7319436962199589148,10.0.2.16,142.251.36.102,443,tcp,tls,124225,27624,72,9064,72,36688,144,normal,-
3416740691051726891,10.0.2.16,91.235.132.129,3478,udp,-,8310,1092,10,1890,13,2982,23,normal,-
-3115476767192982881,10.0.2.16,209.140.136.209,443,tcp,tls,251688,32982,78,24388,80,57370,158,normal,-
-7598646211439269136,10.0.2.16,18.66.10.64,443,tcp,tls,172796,79112,85,6426,65,85538,150,normal,-
7439111704829010773,10.0.2.16,78.46.117.148,443,tcp,tls,19978,23068,48,5976,46,29044,94,normal,-
454958237937276048,10.0.2.16,18.66.12.143,80,tcp,http,773005,14075,107,9686,113,23761,220,normal,-
2337038892070315912,10.0.2.16,185.199.111.133,443,tcp,tls,215988,77247,138,12893,118,90140,256,normal,-
8147284192834932689,10.0.2.16,104.22.55.104,443,tcp,tls,250110,15378,42,4418,38,19796,80,normal,-
-6362942126582740847,95.100.146.66,10.0.2.16,47276,tcp,-,523654,10350,82,17276,82,27626,164,normal,-
-7568583008842473591,10.0.2.16,23.195.249.137,443,tcp,tls,251650,43452,140,21434,124,64886,264,normal,-
8201863998469984263,10.0.2.16,142.250.27.156,443,udp,-,1106,12224,16,9584,18,21808,34,normal,-
-9191970588261711548,10.0.2.16,66.254.114.41,443,tcp,tls,125124,271746,244,16416,162,288162,406,normal,-
-1127558051919133359,10.0.2.16,66.254.114.171,443,tcp,tls,123532,30952,54,6232,46,37184,100,normal,-
2871094963110457929,10.0.2.16,104.18.31.44,443,udp,-,36088,4968226,4359,189748,1597,5157974,5956,normal,-
1818884954597256087,10.0.2.16,91.189.91.157,123,udp,ntp,696,450,5,450,5,900,10,normal,-
-3803608391869731318,10.0.2.16,151.101.129.69,443,tcp,tls,4061,46570,103,10919,91,57489,194,normal,-
4523989642725908863,10.0.2.16,185.199.108.133,443,tcp,tls,336,10084,26,3028,26,13112,52,normal,-
-7667077439066521691,10.0.2.16,142.251.36.98,443,udp,-,26005,53426,92,24157,73,77583,165,normal,-
-531722396722784014,10.0.2.16,18.64.84.132,443,tcp,tls,342076,76736,82,4864,46,81600,128,normal,-
6672673755503562130,10.0.2.16,54.171.51.57,443,tcp,tls,166812,14598,46,7504,48,22102,94,normal,-
24832250053556729,10.0.2.16,142.251.37.100,443,udp,-,77549,1346542,1512,204049,777,1550591,2289,normal,-
-366121531400988223,10.0.2.16,66.211.163.13,443,tcp,tls,243246,41672,78,14584,78,56256,156,normal,-
8455459733832255076,10.0.2.16,62.109.141.196,443,tcp,tls,109364,29772,66,11814,58,41586,124,normal,-
694839480337593370,10.0.2.16,142.251.36.144,443,tcp,tls,341130,12024,34,3830,36,15854,70,normal,-
7014422309568239297,10.0.2.16,140.82.113.25,443,tcp,tls,9306,9408,36,6080,32,15488,68,normal,-
518861800886375260,10.0.2.16,104.18.27.93,443,udp,-,38628,365004,379,83690,196,448694,575,normal,-
6924010047985563634,10.0.2.16,104.64.122.9,443,tcp,tls,261108,632524,664,148564,416,781088,1080,normal,-
8329475506447560968,10.0.2.16,104.21.235.46,80,tcp,-,117710,2802,22,1751,25,4553,47,normal,-
4521588990595459023,10.0.2.16,77.75.79.234,443,tcp,tls,388572,16006,48,5626,48,21632,96,normal,-
8303900535665991229,10.0.2.16,142.250.27.155,443,udp,-,15418,7285,15,5380,11,12665,26,normal,-
-3885992193848871177,10.0.2.16,93.184.221.225,443,tcp,tls,360918,2345506,1782,82204,1302,2427710,3084,normal,-
2580847504360855055,10.0.2.16,3.127.110.207,443,tcp,tls,231580,14064,50,5134,52,19198,102,normal,-
6541527582459498623,10.0.2.16,142.250.27.156,443,tcp,tls,341336,13976,44,5466,46,19442,90,normal,-
-5408316954372942834,10.0.2.16,188.185.87.101,443,tcp,tls,355707,1014368,818,55894,676,1070262,1494,normal,-
-2719348115818198787,10.0.2.16,137.138.6.97,443,tcp,tls,145473,516848,396,16281,214,533129,610,normal,-
1112833200854555159,10.0.2.16,104.16.182.15,443,tcp,tls,124395,14559,50,10015,50,24574,100,normal,-
-4380072578270913210,10.0.2.16,188.185.35.172,443,tcp,tls,1147,79240,78,6992,63,86232,141,normal,-
-4489659634947304933,10.0.2.16,18.198.5.220,443,tcp,tls,206522,1738320,1368,67254,774,1805574,2142,normal,-
-7829526791670848807,10.0.2.16,188.185.125.217,443,tcp,tls,597190,933881,803,44880,545,978761,1348,normal,-
9097571944920492134,10.0.2.16,188.185.27.152,443,tcp,tls,113861,588031,469,28101,373,616132,842,normal,-
6149752877249959259,10.0.2.16,172.67.72.172,443,tcp,tls,98078,12890,30,3916,30,16806,60,normal,-
1461483094560582470,10.0.2.16,104.19.188.97,443,tcp,tls,468727,173046,172,10790,120,183836,292,normal,-
-7261269060471462632,10.0.2.16,188.184.21.108,80,tcp,http,9114,3284,8,1388,10,4672,18,normal,-
4897590698145977242,10.0.2.16,104.244.42.3,443,tcp,tls,241664,14581,56,7602,54,22183,110,normal,-
-4913501100266922537,10.0.2.16,34.232.31.155,443,tcp,tls,187630,18918,59,7771,59,26689,118,normal,-
-7438914945915122332,10.0.2.16,205.185.208.79,443,tcp,tls,344338,52890,78,6848,76,59738,154,normal,-
-4936068227012310528,10.0.2.16,52.43.61.251,443,tcp,tls,954376,9054,34,4818,32,13872,66,normal,-
-5940954721273900315,10.0.2.16,54.205.105.217,443,tcp,tls,72815,19916,47,6014,48,25930,95,normal,-
-8295811331814157445,10.0.2.16,142.250.102.155,443,tcp,tls,240034,12694,38,3938,38,16632,76,normal,-
8759926038733989282,10.0.2.16,104.21.235.45,443,tcp,tls,590,16516,36,4328,34,20844,70,normal,-
-6526049918812996240,10.0.2.16,54.85.188.7,443,tcp,tls,102175,37588,95,20775,95,58363,190,normal,-
-9160588071443931351,10.0.2.16,18.66.97.81,443,tcp,tls,240368,16954,42,4804,42,21758,84,normal,-
-8483142514608691556,10.0.2.16,104.96.92.79,443,tcp,tls,240534,15500,48,5138,46,20638,94,normal,-
6671041354667460281,10.0.2.16,104.16.181.15,443,tcp,tls,126468,1111063,964,56676,648,1167739,1612,normal,-
2277304747910550746,10.0.2.16,151.101.1.69,443,tcp,tls,320398,719760,618,31572,358,751332,976,normal,-
5477571941582524422,10.0.2.16,104.21.235.46,443,tcp,tls,326,12794,24,2920,24,15714,48,normal,-
1357282943278228212,10.0.2.16,23.195.248.158,443,tcp,tls,240948,101772,121,9042,88,110814,209,normal,-
6091166179911415097,10.0.2.16,140.82.121.6,443,tcp,tls,413160,93108,436,300638,426,393746,862,normal,-
9094449956484330752,10.0.2.16,91.228.74.159,443,tcp,tls,450,8846,22,2898,22,11744,44,normal,-
-5010479453521280095,10.0.2.16,140.82.121.3,443,tcp,tls,340158,1982196,1618,110212,1058,2092408,2676,normal,-
8622298552076700261,10.0.2.16,77.75.77.235,443,tcp,tls,389552,14578,46,5368,46,19946,92,normal,-
-2580620637312483816,10.0.2.16,99.84.155.41,443,tcp,tls,279128,19024,62,9884,64,28908,126,normal,-
-5652232835339283725,10.0.2.16,91.228.74.251,443,tcp,tls,62493,34087,57,6346,53,40433,110,normal,-
3500610564135599526,10.0.2.16,140.82.114.22,443,tcp,tls,336820,23002,106,25298,90,48300,196,normal,-
-2715842158285761967,10.0.2.16,162.159.153.247,443,tcp,tls,1078,14276,32,4072,32,18348,64,normal,-
2978362480804012003,10.0.2.16,5.101.109.44,443,tcp,tls,101102,9468,32,4276,34,13744,66,normal,-
4444961816039437320,10.0.2.16,140.82.112.26,443,tcp,tls,164320,12212,66,13400,64,25612,130,normal,-
2964579258975529265,10.0.2.16,104.17.72.206,443,tcp,tls,248568,9642,38,6000,36,15642,74,normal,-
1665331696877108857,10.0.2.16,151.101.192.233,443,tcp,tls,248190,13286,44,6210,40,19496,84,normal,-
9071608197164957855,10.0.2.16,104.17.25.14,443,tcp,tls,1356,46124,56,4382,38,50506,94,normal,-
-6586146335355473684,10.0.2.16,104.16.86.20,443,tcp,tls,3606,261354,210,7994,100,269348,310,normal,-
6662345114428935966,10.0.2.16,162.243.189.2,443,tcp,tls,102118,25474,46,4314,36,29788,82,normal,-
-1776143151124040255,10.0.2.16,172.64.144.98,443,tcp,tls,311102,19274,73,23314,73,42588,146,normal,-
4723824338181306085,10.0.2.16,185.14.184.154,443,tcp,tls,344162,60138,74,6394,74,66532,148,normal,-
-2607392391884383843,10.0.2.16,18.64.79.54,443,tcp,tls,247268,54152,72,5990,58,60142,130,normal,-
-1727068171893968749,10.0.2.16,18.66.2.15,443,tcp,tls,244708,295070,234,8944,120,304014,354,normal,-
-7461062859621535688,10.0.2.16,104.18.9.135,443,udp,-,46604,435266,432,36672,175,471938,607,normal,-
7640164499460229829,10.0.2.16,35.232.111.17,80,tcp,http,696,884,10,754,10,1638,20,normal,-
-4925809919344988044,10.0.2.16,104.16.86.20,443,udp,-,532,10704,20,3666,10,14370,30,normal,-
-5659100546189103508,10.0.2.16,142.251.36.102,443,udp,-,910,33879,48,12037,40,45916,88,normal,-
2355175896348079010,10.0.2.16,142.251.36.144,443,udp,-,762,17516,22,4948,20,22464,42,normal,-
-8434661483865477734,10.0.2.16,34.223.124.45,80,tcp,http,12076,6104,20,3336,18,9440,38,normal,-
-571296703253551304,10.0.2.16,104.18.214.59,443,udp,-,26324,53397,67,15614,56,69011,123,normal,-
-8026481618965076694,10.0.2.16,104.21.235.45,443,udp,-,14366,893968,798,38434,188,932402,986,normal,-
5357923482286085416,10.0.2.16,142.251.36.74,443,udp,-,2640,401732,361,26987,144,428719,505,normal,-
-7714799460534108121,10.0.2.16,104.17.25.14,443,udp,-,2290,138310,126,8754,64,147064,190,normal,-
-6769346223475653584,10.0.2.16,188.185.35.172,80,tcp,http,111394,1462,20,2054,22,3516,42,normal,-
-1055505742275276327,10.0.2.16,162.159.153.247,443,udp,-,516,15592,24,3860,12,19452,36,normal,-
285879769179302174,10.0.2.16,39.156.66.10,80,tcp,-,11262,360,6,472,8,832,14,normal,-
4489615899126950537,10.0.2.16,188.185.87.101,80,tcp,http,9468,864,10,1370,10,2234,20,normal,-
8527822574052759363,10.0.2.27,224.0.0.251,5353,udp,-,0,0,0,1281,7,1281,7,normal,-
-5210584450158560004,10.0.2.27,18.64.103.119,443,tcp,tls,171534,20106,52,5262,46,25368,98,normal,-
4844037722583206170,10.0.2.27,77.75.76.30,443,tcp,tls,534629,327284,471,76836,384,404120,855,normal,-
-3671431940251609852,10.0.2.27,77.75.78.54,443,tcp,-,3458,1702,8,1319,13,3021,21,normal,-
-3426901735209061941,10.0.2.27,77.75.78.101,443,tcp,tls,264455,37910,106,15659,103,53569,209,normal,-
1704372504750297675,10.0.2.27,77.75.77.195,443,tcp,tls,359431,778060,820,58168,670,836228,1490,normal,-
-3363978210370990513,10.0.2.27,34.120.208.123,443,tcp,tls,1156624,91431,535,156250,460,247681,995,normal,-
