App,Jas3,Host,Sni,Subject
firefox,579CCEF312D18482FC42E2B822CA2430,r2b2-emea.adnxs.com,r2b2-emea.adnxs.com,*.adnxs.com
,,photos-ugc.l.googleusercontent.com,,
firefox,,assets.adobedtm.com,,
chrome,77585192C54BB65A3247DE22F25DB0B6,pbs.twimg.com,pbs.twimg.com,
firefox,,prod.balrog.prod.cloudops.mozgcp.net,,
,821D598397586A87441FC42A7F1F99B8,abs.twimg.com,abs.twimg.com,
,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,pixel.rubiconproject.com,*.rubiconproject.com
,,fonts.googleapis.com,,
,66244B255C97F0B6C6585B8A5FED161D,static.cdninstagram.com,static.cdninstagram.com,
,,beacons3.gvt2.com,,
,0FC6367104BCA79C0BA8234A2351F5C6,e2c43.gcp.gvt2.com,e2c43.gcp.gvt2.com,
firefox,,,,
,,safebrowsing.googleapis.com,,
,,accounts.google.com,,
,,www.clarity.ms,,
,512CDB8F45638C172814E6AABAA23A98,static.cdninstagram.com,static.cdninstagram.com,
,7123BB3BC46B59B1502A7CE4DC33090D,static.cdninstagram.com,static.cdninstagram.com,
,,apis.google.com,,
,C9EE85999B4DF83710A8B3AADAC78D10,static.cdninstagram.com,static.cdninstagram.com,
,AF9C832380BC8089A3FD2D8C8EE7F469,static.cdninstagram.com,static.cdninstagram.com,
,7502C471A44A25F3F56AB36957AFE7C7,static.cdninstagram.com,static.cdninstagram.com,
,,h.seznam.cz,,
,,fonts.googleapis.com,,
firefox,,chip.performax.cz,,
,,adservice.google.com,,
,,fonts.gstatic.com,,
,,clients2.google.com,,
chrome,75D4AC6811D2709200AE52947834D2B7,z-p42-instagram.c10r.instagram.com,www.instagram.com,
,,www.google.com,,
,,static.cdninstagram.com,,
,974D90033535B2934B8A379150BBFDD4,scontent.xx.fbcdn.net,connect.facebook.net,
firefox,579CCEF312D18482FC42E2B822CA2430,d2dpiwfhf3tz0r.cloudfront.net,d2dpiwfhf3tz0r.cloudfront.net,
firefox,,recommend.aktualne.cz,,
,,safebrowsing.googleapis.com,,
,,fonts.gstatic.com,,
,,scontent.xx.fbcdn.net,,
,,api.caroda.io,,
firefox,,api.caroda.io,,
,,scontent.xx.fbcdn.net,,
,,star-mini.c10r.facebook.com,,
,579CCEF312D18482FC42E2B822CA2430,notifikace.novinky.cz,notifikace.szn.cz,
,,static.cdninstagram.com,,
chrome,,star-mini.c10r.facebook.com,,
pwsh,,,,
firefox,,content.aimatch.com,,
,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,pixel.rubiconproject.com,*.rubiconproject.com
firefox,579CCEF312D18482FC42E2B822CA2430,ad.yieldlab.net,ad.yieldlab.net,*.yieldlab.net
,,northeurope1-0.pushnp.svc.ms,,
firefox,579CCEF312D18482FC42E2B822CA2430,dpm.demdex.net,dpm.demdex.net,*.demdex.com
,,region1.google-analytics.com,,
firefox,,js.adscale.de,,
firefox,,hbopenbid-ams.pubmnet.com,,
firefox,,ih.adscale.de,,
,,fonts.gstatic.com,,
,,www.google.com,,
firefox,,showads-amsc.pubmnet.com,,
,,prod.ingestion-edge.prod.dataops.mozgcp.net,,
,,apis.google.com,,
firefox,,qvdt3feo.com,,
,,apis.google.com,,
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,z-p42-instagram.c10r.instagram.com,www.instagram.com,
,,adservice.google.com,,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,static.cdninstagram.com,
,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,static.cdninstagram.com,
,,apis.google.com,,
firefox,,match.deepintent.com,,
,,www.google.com,,
,,www.googleadservices.com,,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,static.cdninstagram.com,
firefox,579CCEF312D18482FC42E2B822CA2430,pocasi-backend.aktualne.cz,pocasi-backend.aktualne.cz,
,C279B0189EDB9269DA7BC43DEA5E0C36,login.super.cz,login.novinky.cz,
,,apis.google.com,,
,,scontent.xx.fbcdn.net,,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,scontent.xx.fbcdn.net,connect.facebook.net,
firefox,,d70shl7vidtft.cloudfront.net,,
,,star-mini.c10r.facebook.com,,
,579CCEF312D18482FC42E2B822CA2430,api.stream.cz,api.stream.cz,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,static.cdninstagram.com,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,static.cdninstagram.com,
firefox,,ehub.cz,,
firefox,,scripts.luigisbox.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,onegar.seznam.cz,onegar.seznam.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,api.stream.cz,api.stream.cz,
chrome,5C94BD84F14921E471DBA0329EFDDCFC,api.twitter.com,api.twitter.com,
firefox,,creativecdn.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,,apis.google.com,,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,graphql.instagram.com,
,,c-ko.seznam.cz,,
chrome,B15CA00A4C6516A41740F41F2AEBE94A,abs.twimg.com,abs.twimg.com,
firefox,,gscwidgets.b-cdn.net,,
,579CCEF312D18482FC42E2B822CA2430,scontent.xx.fbcdn.net,connect.facebook.net,
,579CCEF312D18482FC42E2B822CA2430,star-mini.c10r.facebook.com,www.facebook.com,
,,static.cdninstagram.com,,
firefox,,www.clarity.ms,,
,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,graphql.instagram.com,
firefox,,exchange.mediavine.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,static.cdninstagram.com,static.cdninstagram.com,
firefox,,criteo-partners.tremorhub.com,,
firefox,,s.thebrighttag.com,,
firefox,,simage2.pubmatic.com,,
,C279B0189EDB9269DA7BC43DEA5E0C36,d15-a.sdn.cz,d15-a.sdn.cz,
,,beacons3.gvt2.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,dpm.demdex.net,dpm.demdex.net,*.demdex.com
,,pixel.rubiconproject.com,,
,C279B0189EDB9269DA7BC43DEA5E0C36,d15-a.sdn.cz,d53-a.sdn.cz,
,,z-p42-instagram.c10r.instagram.com,,
,,safebrowsing.googleapis.com,,
,,fonts.gstatic.com,,
,,www.bing.com,,
,,fonts.gstatic.com,,
,,z-p42-instagram.c10r.instagram.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,,a.iva.seznam.cz,,
,,accounts.google.com,,
,,fonts.googleapis.com,,
,,pocitadlolibise.seznam.cz,,
,579CCEF312D18482FC42E2B822CA2430,apis.google.com,www.youtube.com,
,579CCEF312D18482FC42E2B822CA2430,i.ytimg.com,i.ytimg.com,
,579CCEF312D18482FC42E2B822CA2430,www.google.com,www.google.com,
,579CCEF312D18482FC42E2B822CA2430,accounts.google.com,accounts.google.com,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,fonts.googleapis.com,fonts.googleapis.com,
chrome,,api.twitter.com,,
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,beacons3.gvt2.com,www.gstatic.com,
,,onegar.seznam.cz,,
,,accounts.google.com,,
,579CCEF312D18482FC42E2B822CA2430,photos-ugc.l.googleusercontent.com,yt3.ggpht.com,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,photos-ugc.l.googleusercontent.com,yt3.ggpht.com,
,579CCEF312D18482FC42E2B822CA2430,photos-ugc.l.googleusercontent.com,yt3.ggpht.com,
,,consent.seznam.cz,,
,,prod.ingestion-edge.prod.dataops.mozgcp.net,,
,,i.ytimg.com,,
,,fonts.gstatic.com,,
,,photos-ugc.l.googleusercontent.com,,
,,share.seznam.cz,,
,,fonts.gstatic.com,,
,,fonts.gstatic.com,,
,,beacons3.gvt2.com,,
,,adservice.google.com,,
,,fonts.gstatic.com,,
,,www.googleadservices.com,,
,,consent.youtube.com,,
,579CCEF312D18482FC42E2B822CA2430,safebrowsing.googleapis.com,jnn-pa.googleapis.com,
,,apis.google.com,,
,579CCEF312D18482FC42E2B822CA2430,safebrowsing.googleapis.com,jnn-pa.googleapis.com,
,,z-p42-instagram.c10r.instagram.com,,
,,safebrowsing.googleapis.com,,
,,safebrowsing.googleapis.com,,
,,www.google.com,,
,,www.google.com,,
,,beacons3.gvt2.com,,
,,pocitadlolibise.seznam.cz,,
,,www.google.com,,
,,apis.google.com,,
,,fonts.googleapis.com,,
firefox,,sentry.sklik.cz,,
,,imp.performax.cz,,
,,safebrowsing.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,apis.google.com,youtube.com,
,,star-mini.c10r.facebook.com,,
,,apis.google.com,,
chrome,,z-p42-instagram.c10r.instagram.com,,
,,scontent.xx.fbcdn.net,,
,,safebrowsing.googleapis.com,,
,,z-p42-instagram.c10r.instagram.com,,
,,fonts.gstatic.com,,
,,fonts.gstatic.com,,
,,beacons3.gvt2.com,,
,,star-mini.c10r.facebook.com,,
,,beacons3.gvt2.com,,
firefox,,pocasi-backend.aktualne.cz,,
firefox,579CCEF312D18482FC42E2B822CA2430,i0.cz,i0.cz,
,,fonts.googleapis.com,,
firefox,,,,
,,safebrowsing.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,r2b2-emea.adnxs.com,r2b2-emea.adnxs.com,*.adnxs.com
firefox,579CCEF312D18482FC42E2B822CA2430,openbid.pubmatic.com,openbid.pubmatic.com,*.pubmatic.com
,579CCEF312D18482FC42E2B822CA2430,openbid.pubmatic.com,openbid.pubmatic.com,*.pubmatic.com
,,static.cdninstagram.com,,
,,northeurope1-0.pushnp.svc.ms,,
,,fonts.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,r2b2-emea.adnxs.com,r2b2-emea.adnxs.com,*.adnxs.com
,,safebrowsing.googleapis.com,,
,,fonts.gstatic.com,,
,,pixel.rubiconproject.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,token.rubiconproject.com,*.rubiconproject.com
,,i0.cz,,
firefox,,js.adscale.de,,
firefox,579CCEF312D18482FC42E2B822CA2430,r2b2-emea.adnxs.com,r2b2-emea.adnxs.com,*.adnxs.com
firefox,579CCEF312D18482FC42E2B822CA2430,e6791.b.akamaiedge.net,pixel.mathtag.com,pixel.mathtag.com
firefox,579CCEF312D18482FC42E2B822CA2430,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com
,,beacons3.gvt2.com,,
,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,pixel.rubiconproject.com,*.rubiconproject.com
,,www.clarity.ms,,
,,apis.google.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,e8960.b.akamaiedge.net,eus.rubiconproject.com,
,,consent.youtube.com,,
WhatsApp,28A2C9BD18A11DE089EF85A160DA29E4,mmg.whatsapp.net,static.whatsapp.net,*.whatsapp.net
,,apis.google.com,,
,579CCEF312D18482FC42E2B822CA2430,apis.google.com,play.google.com,
,28A2C9BD18A11DE089EF85A160DA29E4,mmg.whatsapp.net,mmg.whatsapp.net,*.whatsapp.net
,28A2C9BD18A11DE089EF85A160DA29E4,mmg.whatsapp.net,mmg.whatsapp.net,*.whatsapp.net
,28A2C9BD18A11DE089EF85A160DA29E4,mmg.whatsapp.net,media-prg1-1.cdn.whatsapp.net,*.whatsapp.net
firefox,,hbopenbid-ams.pubmnet.com,,
,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
firefox,,showads-amsc.pubmnet.com,,
,,api.stream.cz,,
firefox,,scripts.luigisbox.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,d2dpiwfhf3tz0r.cloudfront.net,d2dpiwfhf3tz0r.cloudfront.net,
firefox,,creativecdn.com,,
msedge,,,,
,,fonts.gstatic.com,,
firefox,,api.stream.cz,,
firefox,579CCEF312D18482FC42E2B822CA2430,ad.yieldlab.net,ad.yieldlab.net,*.yieldlab.net
firefox,,simage2.pubmatic.com,,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,pixel.rubiconproject.com,pixel.rubiconproject.com,*.rubiconproject.com
,,clients2.google.com,,
,,clients2.google.com,,
firefox,,www.clarity.ms,,
,,notifikace.novinky.cz,,
,,safebrowsing.googleapis.com,,
,,pocitadlolibise.seznam.cz,,
,,d15-a.sdn.cz,,
,,beacons3.gvt2.com,,
,,www.bing.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,,prod.ingestion-edge.prod.dataops.mozgcp.net,,
,,fonts.gstatic.com,,
,,beacons3.gvt2.com,,
,,apis.google.com,,
,,beacons3.gvt2.com,,
MsMpEng,28A2C9BD18A11DE089EF85A160DA29E4,wdcp.microsoft.com,wdcp.microsoft.com,wdcp.microsoft.com
,,consent.youtube.com,,
tor,140E0F0CAD708278ADE0984528FE8493,,www.kz52tgmqblo5btznr7.com,
tor,140E0F0CAD708278ADE0984528FE8493,,www.azxktwnjhtsuzeewlonrc57h.com,
tor,140E0F0CAD708278ADE0984528FE8493,,www.clvuyz5.com,www.wiwj7afbqbv.net
chrome,,pbs.twimg.com,,
tor,140E0F0CAD708278ADE0984528FE8493,,www.bzjcgu4ucl3t5zsuqutwjzn.com,
,,accounts.google.com,,
,,accounts.google.com,,
,,beacons3.gvt2.com,,
,,z-p42-instagram.c10r.instagram.com,,
,,substrate.office.com,,
,,safebrowsing.googleapis.com,,
,,fonts.gstatic.com,,
,,fonts.gstatic.com,,
msedge,DE4389C26478C9CF885D0B33FD1307CF,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
firefox,,content-signature-2.cdn.mozilla.net,,
,,contile.services.mozilla.com,,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,eu-mobile.events.data.microsoft.com,eu-mobile.events.data.microsoft.com,*.events.data.microsoft.com
msedge,04DD53033EE41EAD468844C613C3BAF2,northeurope1-0.pushnp.svc.ms,northeurope1-0.pushnp.svc.ms,
firefox,,prod.balrog.prod.cloudops.mozgcp.net,,
firefox,,firefox.settings.services.mozilla.com,,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,vutbr.sharepoint.com,vutbr.sharepoint.com,
,,z-p42-instagram.c10r.instagram.com,,
,,safebrowsing.googleapis.com,,
,24C42D3E77F06F2A8F47F4EBBBFDFAF4,vutbr.sharepoint.com,vutbr.sharepoint.com,*.sharepoint.com
,,prod-snowly-sasic.stdout.cz,,
firefox,,www.aktualne.cz,,
firefox,,cdn.xsd.cz,,
firefox,,,,
firefox,,recommend.aktualne.cz,,
firefox,,1341732386.rsc.cdn77.org,,
,,ssp.seznam.cz,,
firefox,,i.connectad.io,,
,,h.seznam.cz,,
firefox,,sdk.privacy-center.org,,
firefox,,ads.caroda.io,,
firefox,,chip.performax.cz,,
firefox,,,,
firefox,,mp.4dex.io,,
,,product-image.performax.cz,,
,04DD53033EE41EAD468844C613C3BAF2,res-1.cdn.office.net,res-1.cdn.office.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,04DD53033EE41EAD468844C613C3BAF2,res-1.cdn.office.net,res-1.cdn.office.net,
firefox,,tlx.3lift.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,vutbr.sharepoint.com,vutbr.sharepoint.com,*.sharepoint.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,northeurope1-mediap.svc.ms,northeurope1-mediap.svc.ms,svc.ms
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,vutbr-my.sharepoint.com,vutbr-my.sharepoint.com,
firefox,,js.adscale.de,,
firefox,,ih.adscale.de,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,eu-mobile.events.data.microsoft.com,eu-mobile.events.data.microsoft.com,*.events.data.microsoft.com
firefox,,match.adsrvr.org,,
msedge,,,,
firefox,,js-sec.indexww.com.cdn.cloudflare.net,,
firefox,,prebid-server.rubiconproject.com,,
chrome,FB72A36343D48A75794E95FA0EF99B6C,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
firefox,,optimized-by.rubiconproject.com,,
firefox,,qvdt3feo.com,,
firefox,,hbopenbid-ams.pubmnet.com,,
firefox,,trackad.cz,,
,,fonts.googleapis.com,,
firefox,,showads-amsc.pubmnet.com,,
,,fonts.googleapis.com,,
,,h.seznam.cz,,
firefox,,prod-snowly-sasic.stdout.cz,,
,,safebrowsing.googleapis.com,,
,,c-ko.seznam.cz,,
,,fonts.gstatic.com,,
firefox,,d70shl7vidtft.cloudfront.net,,
firefox,,ehub.cz,,
firefox,,scripts.luigisbox.com,,
,,fonts.gstatic.com,,
firefox,,eb2.3lift.com,,
firefox,,app.getsitecontrol.com,,
firefox,,simage2.pubmatic.com,,
,,fonts.gstatic.com,,
firefox,,exchange.mediavine.com,,
firefox,,ad.360yield.com,,
firefox,,sync-criteo.ads.yieldmo.com,,
firefox,,beacon.krxd.net,,
firefox,,criteo-partners.tremorhub.com,,
firefox,,s.thebrighttag.com,,
,,beacons3.gvt2.com,,
firefox,,api.stream.cz,,
,,apis.google.com,,
,,fonts.gstatic.com,,
,295B8FA5DB7CFEC6CF325AAE9E1C60B6,edge.microsoft.com,edge.microsoft.com,edge.microsoft.com
firefox,,geo.seznam.cz,,
,,ssp.seznam.cz,,
,,sznplayer.cz,,
,,pocitadlolibise.seznam.cz,,
,,h.seznam.cz,,
,,pocitadlolibise.seznam.cz,,
,,c-ko.seznam.cz,,
,,a.iva.seznam.cz,,
,,i.seznam.cz,,
,,fonts.gstatic.com,,
,,diskuze.seznam.cz,,
,,ssp.seznam.cz,,
,,onegar.seznam.cz,,
,,d21-a.sdn.cz,,
firefox,,i.im.cz,,
,,a.iva.seznam.cz,,
,,share.seznam.cz,,
msedge,,eu-mobile.events.data.microsoft.com,,
,,www.novinky.cz,,
,,safebrowsing.googleapis.com,,
,,consent.seznam.cz,,
,,d21-a.sdn.cz,,
,,www.seznam.cz,,
,,www.novinky.cz,,
,,www.novinky.cz,,
firefox,,diskuze.seznam.cz,,
,,h.seznam.cz,,
tor,140E0F0CAD708278ADE0984528FE8493,,www.ab6eu75tpplg.com,
firefox,,suggest.seznam.cz,,
,,consent.seznam.cz,,
firefox,,trending.seznam.cz,,
,,h.seznam.cz,,
,,sznplayer.cz,,
,,pocitadlolibise.seznam.cz,,
,,imp.performax.cz,,
firefox,,product-image.performax.cz,,
,,pocitadlolibise.seznam.cz,,
,,delivery.performax.cz,,
,,share.seznam.cz,,
,,ssp.seznam.cz,,
firefox,,sentry.sklik.cz,,
tor,140E0F0CAD708278ADE0984528FE8493,,www.haqxjtc.com,
,,fonts.gstatic.com,,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,www.bing.com,www.bing.com,www.bing.com
,,consent.youtube.com,,
,,safebrowsing.googleapis.com,,
msedge,,northeurope1-0.pushnp.svc.ms,,
,,beacons3.gvt2.com,,
,,safebrowsing.googleapis.com,,
,,cdnjs.cloudflare.com,,
,579CCEF312D18482FC42E2B822CA2430,cdnjs.cloudflare.com,cdnjs.cloudflare.com,
,,cdn.jsdelivr.net,,
,579CCEF312D18482FC42E2B822CA2430,cdnjs.cloudflare.com,cdnjs.cloudflare.com,
,,apis.google.com,,
,,abs.twimg.com,,
,,img.shields.io,,
,,fonts.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,fonts.gstatic.com,fonts.gstatic.com,
,579CCEF312D18482FC42E2B822CA2430,fonts.googleapis.com,fonts.googleapis.com,
,579CCEF312D18482FC42E2B822CA2430,img.shields.io,img.shields.io,
firefox,579CCEF312D18482FC42E2B822CA2430,plotly.net,plotly.net,
,579CCEF312D18482FC42E2B822CA2430,cdnjs.cloudflare.com,cdnjs.cloudflare.com,
,579CCEF312D18482FC42E2B822CA2430,img.shields.io,img.shields.io,
,579CCEF312D18482FC42E2B822CA2430,fonts.googleapis.com,fonts.googleapis.com,
,579CCEF312D18482FC42E2B822CA2430,cdn.jsdelivr.net,cdn.jsdelivr.net,
firefox,579CCEF312D18482FC42E2B822CA2430,code.jquery.com,code.jquery.com,
firefox,579CCEF312D18482FC42E2B822CA2430,cdn.plot.ly,cdn.plot.ly,*.plot.ly
,,apis.google.com,,
,,fonts.gstatic.com,,
,,fonts.gstatic.com,,
,,api.stream.cz,,
,,consent.youtube.com,,
,,c-ko.seznam.cz,,
,,accounts.google.com,,
,,fonts.googleapis.com,,
firefox,,h.seznam.cz,,
,,fonts.googleapis.com,,
,,safebrowsing.googleapis.com,,
firefox,,api.stream.cz,,
firefox,,static.cdninstagram.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,track.adform.net,track.adform.net,track.adform.net
,,scontent.xx.fbcdn.net,,
,,scontent.xx.fbcdn.net,,
,,d15-a.sdn.cz,,
,,fonts.gstatic.com,,
MsMpEng,,wdcp.microsoft.com,,
,,static.cdninstagram.com,,
,,z-p42-instagram.c10r.instagram.com,,
,,fonts.gstatic.com,,
,C279B0189EDB9269DA7BC43DEA5E0C36,login.super.cz,login.novinky.cz,
,579CCEF312D18482FC42E2B822CA2430,consent.youtube.com,consent.youtube.com,
,,consent.youtube.com,,
,,safebrowsing.googleapis.com,,
,,rr2.sn-cgovpm-cg9l.googlevideo.com,,
,,star-mini.c10r.facebook.com,,
,,i.ytimg.com,,
,,beacons3.gvt2.com,,
,,apis.google.com,,
chrome,,abs.twimg.com,,
,,consent.youtube.com,,
,,beacons3.gvt2.com,,
,,apis.google.com,,
,,www.google.com,,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,media.super.cz,
,,scontent.xx.fbcdn.net,,
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,media.super.cz,
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,stat.super.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d21-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,a.iva.seznam.cz,a.iva.seznam.cz,
,,prod.ingestion-edge.prod.dataops.mozgcp.net,,
,579CCEF312D18482FC42E2B822CA2430,z-p42-instagram.c10r.instagram.com,www.instagram.com,
firefox,579CCEF312D18482FC42E2B822CA2430,www.seznam.cz,www.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,media.super.cz,
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,scz.hit.gemius.pl,*.hit.gemius.pl
firefox,579CCEF312D18482FC42E2B822CA2430,pocitadlolibise.seznam.cz,pocitadlolibise.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,scontent.xx.fbcdn.net,connect.facebook.net,
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,gacz.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,media.super.cz,
,C279B0189EDB9269DA7BC43DEA5E0C36,consent.seznam.cz,consent.seznam.cz,
,,safebrowsing.googleapis.com,,
,,z-p42-instagram.c10r.instagram.com,,
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,stat.super.cz,
,579CCEF312D18482FC42E2B822CA2430,www.super.cz,www.super.cz,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,download.seznam.cz,download.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,consent.seznam.cz,consent.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,ls.hit.gemius.pl,ls.hit.gemius.pl,*.hit.gemius.pl
,,scontent.xx.fbcdn.net,,
,579CCEF312D18482FC42E2B822CA2430,c-oa.seznam.cz,c-oa.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,lf16-tiktok-web.ttwstatic.com,lf16-tiktok-web.ttwstatic.com,
,579CCEF312D18482FC42E2B822CA2430,track.adform.net,track.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,scontent.xx.fbcdn.net,connect.facebook.net,
,579CCEF312D18482FC42E2B822CA2430,c-ng.seznam.cz,c-ng.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,www.tiktok.com,www.tiktok.com,
,579CCEF312D18482FC42E2B822CA2430,syndication.twitter.com,syndication.twitter.com,
,579CCEF312D18482FC42E2B822CA2430,platform.twitter.com,platform.twitter.com,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d24-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,ssp.seznam.cz,ssp.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,e6603.g.akamaiedge.net,ads.pubmatic.com,*.pubmatic.com
,579CCEF312D18482FC42E2B822CA2430,d21-a.sdn.cz,d53-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,ssptkr-ams.pubmnet.com,st.pubmatic.com,*.pubmatic.com
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,i.seznam.cz,i.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,scz.hit.gemius.pl,scz.hit.gemius.pl,*.hit.gemius.pl
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d49-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,c-ko.seznam.cz,c.seznam.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,s1.adform.net,s1.adform.net,track.adform.net
,579CCEF312D18482FC42E2B822CA2430,c-ko.seznam.cz,c-ko.seznam.cz,
,,apis.google.com,,
tor,140E0F0CAD708278ADE0984528FE8493,,www.ab6eu75tpplg.com,
,,consent.youtube.com,,
tor,140E0F0CAD708278ADE0984528FE8493,,www.haqxjtc.com,
,,beacons3.gvt2.com,,
firefox,579CCEF312D18482FC42E2B822CA2430,www.super.cz,www.super.cz,
,579CCEF312D18482FC42E2B822CA2430,track.adform.net,track.adform.net,track.adform.net
msedge,,,,
,,fonts.gstatic.com,,
,579CCEF312D18482FC42E2B822CA2430,login.super.cz,login.szn.cz,
msedge,,northeurope1-0.pushnp.svc.ms,,
,,,,
,,apis.google.com,,
,,safebrowsing.googleapis.com,,
,579CCEF312D18482FC42E2B822CA2430,login.super.cz,login.super.cz,
,,www.google.com,,
,C279B0189EDB9269DA7BC43DEA5E0C36,login.super.cz,login.super.cz,
,579CCEF312D18482FC42E2B822CA2430,d15-a.sdn.cz,d39-a.sdn.cz,
,579CCEF312D18482FC42E2B822CA2430,h.seznam.cz,h.seznam.cz,
,579CCEF312D18482FC42E2B822CA2430,www.novinky.cz,www.novinky.cz,
firefox,579CCEF312D18482FC42E2B822CA2430,suggest.seznam.cz,suggest.seznam.cz,
