App,Jas3,Host,Sni,Subject
msedge,,r.msftstatic.com,,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,r.msftstatic.com,r.msftstatic.com,
msedge,,functional.events.data.microsoft.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,platform.linkedin.com,
msedge,,c.bing.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,img-s-msn-com.akamaized.net,static.licdn.com,
msedge,,web.whatsapp.com,,
msedge,,app.link,,
msedge,,api.msn.com,,
msedge,,api.msn.com,,
msedge,,business.bing.com,,
msedge,DE4389C26478C9CF885D0B33FD1307CF,app.link,sb.scorecardresearch.com,
msedge,,aadcdn.msauth.net,,
msedge,,arc.msn.com,,
msedge,,functional.events.data.microsoft.com,,
msedge,,webshell.suite.office.com,,
msedge,,api.msn.com,,
msedge,,assets.msn.com,,
msedge,04DD53033EE41EAD468844C613C3BAF2,assets.msn.com,assets.msn.com,
msedge,,edge.microsoft.com,,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,,web.whatsapp.com,,
msedge,,web.whatsapp.com,,
msedge,,assets.msn.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.linkedin.com,www.linkedin.com,www.linkedin.com
msedge,,web.whatsapp.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,static.cloudflareinsights.com,static.cloudflareinsights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,miro.medium.com,medium.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,miro.medium.com,medium.com,
msedge,,arc.msn.com,,
msedge,,c.msn.com,,
msedge,,assets.msn.com,,
msedge,,business.bing.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c.bing.com,www.bing.com,www.bing.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,cdn.branch.io,cdn.branch.io,
msedge,,webshell.suite.office.com,,
msedge,,api.msn.com,,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser-http-intake.logs.datadoghq.com,browser-http-intake.logs.datadoghq.com,*.logs.datadoghq.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,loki.delve.office.com,loki.delve.office.com,loki.delve.office.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,substrate.office.com,substrate.office.com,outlook.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,app.link,app.link,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,business.bing.com,business.bing.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.googleoptimize.com,www.googleoptimize.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,api2.branch.io,api2.branch.io,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,idsync.rlcdn.com,idsync.rlcdn.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,download.scdn.co,www.scdn.co,*.scdn.co
